,w_time,step_num,val,run_name,metric,coreset_algorithm,repitition,coreset_frac,sim_metric,embedding,experiment_name,epsilon
151,1693484665.4783895,9,0.43581122159957886,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
152,1693486813.0659492,12,0.4428585469722748,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
153,1693488966.265491,15,0.44395357370376587,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
154,1693491114.5617976,18,0.450387179851532,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
155,1693493263.7205143,21,0.4391483664512634,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
156,1693495411.7770007,24,0.45801421999931335,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
157,1693497559.1376715,27,0.46297991275787354,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
158,1693499707.5656607,30,0.46080589294433594,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
159,1693501853.8099077,33,0.46314728260040283,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
160,1693504002.2347224,36,0.470977783203125,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
161,1693506150.046231,39,0.459981769323349,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
162,1693508298.6079757,42,0.47568279504776,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
163,1693510448.0839822,45,0.4734611511230469,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
164,1693512595.1502788,48,0.4717719256877899,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
165,1693514743.1246479,51,0.4826921224594116,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
166,1693516893.3089204,54,0.4795469045639038,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
167,1693519041.973053,57,0.4807472229003906,ar_08,valid_mIoU,adaptiverandom,b,0.8,cossim,,adaptive_random_profiling,
168,1693243943.845662,3,0.3008764684200287,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
169,1693245043.728539,3,0.3581759035587311,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
170,1693246143.7828944,6,0.36772841215133667,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
171,1693247246.586852,9,0.39005333185195923,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
172,1693248346.898598,12,0.40542086958885193,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
173,1693249447.1831021,15,0.4159873425960541,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
174,1693250547.1968932,18,0.4237897992134094,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
175,1693251649.0795436,21,0.4366269111633301,ar_03,valid_mIoU,adaptiverandom,b,0.3,cossim,,,
